TotalEnvInteracts	AverageEpRet	MinEpRet	MaxEpRet	time	Averageloss	Stdloss	Maxloss	Minloss
4352000	2158.98	589	2806	23490.87	4.125791	9.891011	151.85648	0.43840438
4368000	1953.74	589	2807	23578.13	5.366742	13.264215	150.69649	0.43810844
4384000	2319.76	120	2805	23665.05	4.9494395	13.198193	153.32976	0.38545284
4400000	2425.8	786	2804	23752.67	4.3931613	10.149772	148.39146	0.37805715
4416000	2533.98	783	2806	23841.26	3.639825	7.4637027	137.37968	0.39086723
4432000	2508.24	579	2806	23930.48	3.3113868	6.48071	103.042206	0.34134555
4448000	2249.92	718	2806	24017.12	4.237531	10.88425	148.71942	0.45049918
4464000	2224.26	575	2806	24104.58	3.5523841	5.550077	74.185196	0.40675765
4480000	1948.66	714	2806	24190.37	4.4292803	9.475929	119.40015	0.421864
4496000	2109.44	714	2806	24276.75	4.0237026	7.9641433	122.780624	0.5170644
4512000	2317.72	759	2806	24363.91	4.6378703	8.918541	113.19804	0.6125061
4528000	2274.02	775	2806	24451.57	5.386557	9.367302	98.1616	0.65002525
4544000	2460.02	795	2806	24539.98	6.453192	10.15369	90.28419	0.6767765
4560000	2364.76	776	2806	24627.42	6.403106	10.366361	121.0764	0.60635686
4576000	2151.2	575	2804	24713.49	6.745212	10.91019	139.72238	0.58310413
4592000	2470.46	598	2806	24801.69	6.387042	12.091445	163.08304	0.49780583
4608000	2092.2	775	2805	24888.64	4.967706	8.139783	75.414665	0.5426702
4624000	2342.74	775	2805	24977.77	5.382777	10.056716	161.41492	0.5976925
4640000	2241.3	579	2805	25064.56	4.3990674	8.620408	149.18341	0.5053643
4656000	2131.64	579	2805	25151.97	4.1539083	8.926984	125.75314	0.45329833
4672000	2347.72	775	2806	25240.58	3.7735333	8.66843	164.2047	0.45503667
4688000	2248.28	791	2806	25329.11	3.948469	9.684277	153.33815	0.4990361
4704000	2443.42	776	2806	25416.42	4.084592	9.100974	143.93896	0.32942563
4720000	2528.92	776	2806	25504.27	3.402042	8.07037	119.979164	0.40110302
4736000	2516.14	1085	2806	25589.88	3.449037	8.359721	157.002	0.4474947
4752000	2341.92	775	2806	25676.14	3.311597	6.4954147	113.44927	0.5197812
4768000	2179.44	523	2805	25763.17	4.279912	8.94491	113.83824	0.4877824
4784000	2346.02	523	2805	25851.71	4.5061994	10.179223	153.03691	0.50584245
4800000	2261.76	780	2806	25939.56	3.9987915	7.4952326	87.16838	0.45609915
4816000	2310.06	412	2806	26028.22	5.708255	14.075718	170.33644	0.48651174
4832000	1733.84	589	2804	26112.82	4.52509	7.734379	89.75787	0.49195063
4848000	1681.14	575	2806	26200.6	5.357289	10.779183	140.32832	0.530705
4864000	1998.78	575	2806	26289.09	5.038955	10.21794	162.7432	0.5495552
4880000	2391.7	782	2806	26378.38	4.9009686	10.169071	137.88472	0.59628046
4896000	2327.7	782	2805	26467.12	5.9815054	10.8305645	159.44215	0.58326364
4912000	2308.12	763	2803	26555.18	4.8040547	7.9181314	104.19846	0.58646214
4928000	2178.92	789	2805	26640.5	5.282549	10.344662	169.87473	0.5398059
4944000	2144.82	782	2805	26728.08	5.3622975	8.538044	109.63382	0.61172223
4960000	2107.1	767	2805	26815.4	5.220477	10.1392	164.78685	0.6160002
4976000	2263.68	752	2806	26903.76	5.3144555	9.642726	168.10382	0.66014624
4992000	2271.38	793	2806	26990.13	5.1725497	11.521912	164.01715	0.5716189
5008000	2245.14	767	2805	27078.59	4.8528304	10.368226	150.6557	0.5462863
5024000	2208.34	586	2805	27165.37	4.020507	7.660071	107.21846	0.52171624
5040000	2453.7	586	2806	27253.96	4.32151	9.702212	154.26433	0.48793778
5056000	2258.54	111	2806	27339.99	3.6176167	8.11179	131.11504	0.39258894
5072000	2180.76	113	2806	27427.65	4.089656	10.674297	153.1491	0.40286323
5088000	1796.76	794	2806	27514.44	5.485643	16.093115	155.1029	0.47520858
5104000	1928.7	631	2805	27602.34	6.477545	17.153477	152.74744	0.43313062
5120000	2265.12	797	2807	27693.97	6.156086	18.067867	143.20152	0.42464936
5136000	1323.76	582	2806	27783.69	6.045433	18.138134	222.28627	0.44162673
5152000	1154.2	582	2804	27870.07	7.938108	17.798939	159.5181	0.44672024
5168000	1917.08	792	2805	27956.5	8.175044	16.159721	167.6945	0.46412235
5184000	1507.46	790	2802	28044.14	8.670382	16.523762	123.63196	0.50049824
5200000	1801.0	412	2806	28132.47	8.51423	16.694042	142.441	0.4759856
5216000	1563.88	586	2804	28222.34	10.345081	18.410725	179.72887	0.39630255
5232000	1900.12	698	2803	28311.27	10.204552	17.076506	123.73121	0.5893988
5248000	1929.68	450	2804	28399.46	9.272652	15.37333	137.05997	0.6698704
5264000	1896.22	412	2805	28486.76	8.376787	13.782353	119.60283	0.5921576
5280000	2086.28	749	2806	28574.67	7.139508	11.090319	83.43086	0.5985343
5296000	1938.26	411	2804	28665.15	7.287071	10.548896	134.90756	0.6327853
5312000	2139.88	412	2803	28753.17	6.3706574	10.075836	111.423454	0.9191047
5328000	2141.38	756	2805	28843.9	6.839036	12.545415	169.81056	0.94923687
5344000	2395.76	785	2805	28933.99	6.7422853	13.057092	167.8159	0.9212016
5360000	2049.06	589	2803	29023.88	6.1084924	10.632198	146.41113	0.74231154
5376000	2071.62	586	2804	29112.7	5.155945	8.047713	158.38234	0.7657019
5392000	2246.72	586	2805	29202.87	5.2484355	8.654714	158.83032	0.564716
5408000	2223.74	579	2804	29292.49	4.968145	6.9549713	107.80569	0.6857389
5424000	2104.92	412	2804	29381.76	5.359661	8.777697	125.871925	0.63443226
5440000	2272.42	412	2802	29471.29	5.311232	8.151522	106.4678	0.74399537
5456000	2467.3	845	2803	29560.86	5.3280473	7.853425	80.3112	0.7474246
